,timestamp,contact,isClosed,doy,dow,year,tod
7394,2017-05-18 16:27:39,_Main_Door,False,138,3,2017,16:27
7395,2017-05-18 16:27:42,_Main_Door,True,138,3,2017,16:27
7407,2017-05-18 17:29:01,_Main_Door,False,138,3,2017,17:29
7417,2017-05-18 17:32:43,_Main_Door,True,138,3,2017,17:32
7418,2017-05-18 17:32:47,_Main_Door,False,138,3,2017,17:32
7420,2017-05-18 17:32:55,_Main_Door,True,138,3,2017,17:32
7434,2017-05-18 18:42:10,_Main_Door,False,138,3,2017,18:42
7437,2017-05-18 18:42:25,_Main_Door,True,138,3,2017,18:42
7447,2017-05-18 19:05:54,_Main_Door,False,138,3,2017,19:05
7449,2017-05-18 19:06:07,_Main_Door,True,138,3,2017,19:06
7450,2017-05-18 19:09:14,_Main_Door,False,138,3,2017,19:09
7456,2017-05-18 19:09:51,_Main_Door,True,138,3,2017,19:09
7458,2017-05-18 19:10:41,_Balcony_Door,False,138,3,2017,19:10
7462,2017-05-18 19:16:39,_Main_Door,False,138,3,2017,19:16
7465,2017-05-18 19:16:55,_Main_Door,True,138,3,2017,19:16
7467,2017-05-18 19:19:24,_Main_Door,False,138,3,2017,19:19
7468,2017-05-18 19:19:29,_Main_Door,True,138,3,2017,19:19
7481,2017-05-18 20:20:09,_Garage_Door,True,138,3,2017,20:20
7515,2017-05-18 23:12:28,_Main_Door,False,138,3,2017,23:12
7516,2017-05-18 23:12:49,_Main_Door,True,138,3,2017,23:12
7518,2017-05-18 23:13:35,_Main_Door,False,138,3,2017,23:13
7519,2017-05-18 23:13:40,_Main_Door,True,138,3,2017,23:13
7520,2017-05-18 23:13:40,_Main_Door,False,138,3,2017,23:13
7521,2017-05-18 23:13:40,_Main_Door,True,138,3,2017,23:13
7525,2017-05-18 23:28:26,_Main_Door,False,138,3,2017,23:28
7526,2017-05-18 23:28:29,_Main_Door,True,138,3,2017,23:28
7555,2017-05-19 01:53:50,_SZ_Terasse,False,139,4,2017,01:53
7557,2017-05-19 01:57:14,_Fiona_Terasse,False,139,4,2017,01:57
7563,2017-05-19 02:26:20,_Balcony_Door,True,139,4,2017,02:26
7612,2017-05-19 06:18:01,_Main_Door,False,139,4,2017,06:18
7615,2017-05-19 06:18:23,_Main_Door,True,139,4,2017,06:18
7618,2017-05-19 06:23:46,_Main_Door,False,139,4,2017,06:23
7621,2017-05-19 06:23:53,_Main_Door,True,139,4,2017,06:23
7628,2017-05-19 06:48:09,_FlyNet_Door,True,139,4,2017,06:48
7633,2017-05-19 07:12:16,_Main_Door,False,139,4,2017,07:12
7634,2017-05-19 07:12:20,_Main_Door,True,139,4,2017,07:12
7638,2017-05-19 07:18:48,_Main_Door,False,139,4,2017,07:18
7641,2017-05-19 07:19:06,_Main_Door,True,139,4,2017,07:19
7645,2017-05-19 07:29:17,_Main_Door,False,139,4,2017,07:29
7648,2017-05-19 07:29:30,_Main_Door,True,139,4,2017,07:29
7656,2017-05-19 07:41:34,_Main_Door,False,139,4,2017,07:41
7657,2017-05-19 07:41:40,_Main_Door,True,139,4,2017,07:41
7659,2017-05-19 07:42:36,_Main_Door,False,139,4,2017,07:42
7660,2017-05-19 07:42:39,_Main_Door,True,139,4,2017,07:42
7661,2017-05-19 07:47:32,_Balcony_Door,False,139,4,2017,07:47
7664,2017-05-19 07:54:23,_WC_Window,True,139,4,2017,07:54
7672,2017-05-19 08:28:20,_Balcony_Door,True,139,4,2017,08:28
7696,2017-05-19 09:57:43,_Garage_Door,False,139,4,2017,09:57
7697,2017-05-19 09:57:49,_Garage_Door,True,139,4,2017,09:57
7732,2017-05-19 12:52:17,_SZ_Terasse,True,139,4,2017,12:52
7733,2017-05-19 12:52:44,_SZ_Terasse,False,139,4,2017,12:52
7734,2017-05-19 12:52:57,_SZ_Terasse,True,139,4,2017,12:52
7736,2017-05-19 12:55:48,_Main_Door,False,139,4,2017,12:55
7742,2017-05-19 12:56:15,_Garage_Door,False,139,4,2017,12:56
7745,2017-05-19 12:56:29,_Garage_Door,True,139,4,2017,12:56
7746,2017-05-19 12:56:38,_Main_Door,True,139,4,2017,12:56
7748,2017-05-19 13:01:30,_Balcony_Door,False,139,4,2017,13:01
7749,2017-05-19 13:01:32,_FlyNet_Door,False,139,4,2017,13:01
7751,2017-05-19 13:02:44,_Balcony_Door,True,139,4,2017,13:02
7756,2017-05-19 13:23:09,_Balcony_Door,False,139,4,2017,13:23
7757,2017-05-19 13:23:13,_FlyNet_Door,True,139,4,2017,13:23
7766,2017-05-19 14:06:42,_Cellar_Door,False,139,4,2017,14:06
7778,2017-05-19 15:02:49,_Balcony_Door,True,139,4,2017,15:02
7783,2017-05-19 15:21:24,_SZ_Terasse,False,139,4,2017,15:21
7784,2017-05-19 15:23:24,_SZ_Terasse,True,139,4,2017,15:23
7786,2017-05-19 15:27:36,_Main_Door,False,139,4,2017,15:27
7787,2017-05-19 15:27:44,_Main_Door,True,139,4,2017,15:27
7799,2017-05-19 16:07:52,_Balcony_Door,False,139,4,2017,16:07
7800,2017-05-19 16:07:55,_FlyNet_Door,False,139,4,2017,16:07
7801,2017-05-19 16:08:49,_FlyNet_Door,True,139,4,2017,16:08
7805,2017-05-19 16:23:11,_Balcony_Door,True,139,4,2017,16:23
7807,2017-05-19 16:28:00,_Main_Door,False,139,4,2017,16:28
7810,2017-05-19 16:29:00,_Main_Door,True,139,4,2017,16:29
7814,2017-05-19 16:29:44,_Main_Door,False,139,4,2017,16:29
7816,2017-05-19 16:29:59,_Main_Door,True,139,4,2017,16:29
7846,2017-05-19 18:10:46,_Main_Door,False,139,4,2017,18:10
7850,2017-05-19 18:15:33,_Main_Door,True,139,4,2017,18:15
7859,2017-05-19 18:43:41,_Main_Door,False,139,4,2017,18:43
7863,2017-05-19 18:44:05,_Main_Door,True,139,4,2017,18:44
7870,2017-05-19 19:00:27,_Main_Door,False,139,4,2017,19:00
7876,2017-05-19 19:00:59,_Main_Door,True,139,4,2017,19:00
7890,2017-05-19 19:42:14,_Main_Door,False,139,4,2017,19:42
7891,2017-05-19 19:42:21,_Main_Door,True,139,4,2017,19:42
7894,2017-05-19 19:48:57,_Main_Door,False,139,4,2017,19:48
7895,2017-05-19 19:49:00,_Main_Door,True,139,4,2017,19:49
7896,2017-05-19 19:49:29,_Main_Door,False,139,4,2017,19:49
7897,2017-05-19 19:49:33,_Main_Door,True,139,4,2017,19:49
7934,2017-05-19 22:22:58,_Main_Door,False,139,4,2017,22:22
7935,2017-05-19 22:23:09,_Main_Door,True,139,4,2017,22:23
7936,2017-05-19 22:23:29,_Main_Door,False,139,4,2017,22:23
7937,2017-05-19 22:23:35,_Main_Door,True,139,4,2017,22:23
7938,2017-05-19 22:25:37,_Main_Door,False,139,4,2017,22:25
7939,2017-05-19 22:25:44,_Main_Door,True,139,4,2017,22:25
7951,2017-05-19 23:03:10,_Balcony_Door,False,139,4,2017,23:03
7955,2017-05-19 23:20:15,_Balcony_Door,True,139,4,2017,23:20
7957,2017-05-19 23:25:55,_SZ_Terasse,False,139,4,2017,23:25
7972,2017-05-20 00:39:13,_Balcony_Door,False,140,5,2017,00:39
7986,2017-05-20 01:45:00,_Balcony_Door,True,140,5,2017,01:45
7988,2017-05-20 01:48:24,_Fiona_Terasse,False,140,5,2017,01:48
8019,2017-05-20 04:19:39,_Main_Door,False,140,5,2017,04:19
8020,2017-05-20 04:19:48,_Main_Door,True,140,5,2017,04:19
8024,2017-05-20 04:20:19,_Main_Door,False,140,5,2017,04:20
8027,2017-05-20 04:20:27,_Main_Door,True,140,5,2017,04:20
8033,2017-05-20 04:42:54,_SZ_Terasse,True,140,5,2017,04:42
8035,2017-05-20 04:49:11,_Main_Door,False,140,5,2017,04:49
8038,2017-05-20 04:49:21,_Main_Door,True,140,5,2017,04:49
8040,2017-05-20 04:50:53,_Main_Door,False,140,5,2017,04:50
8049,2017-05-20 04:52:24,_Main_Door,True,140,5,2017,04:52
8092,2017-05-20 07:45:34,_WC_Window,True,140,5,2017,07:45
8126,2017-05-20 09:12:09,_Main_Door,False,140,5,2017,09:12
8129,2017-05-20 09:12:27,_Main_Door,True,140,5,2017,09:12
8152,2017-05-20 09:53:26,_Main_Door,False,140,5,2017,09:53
8155,2017-05-20 09:53:49,_Main_Door,True,140,5,2017,09:53
8162,2017-05-20 09:57:06,_Main_Door,False,140,5,2017,09:57
8173,2017-05-20 09:59:00,_Main_Door,True,140,5,2017,09:59
8179,2017-05-20 10:26:47,_Main_Door,False,140,5,2017,10:26
8188,2017-05-20 10:27:39,_Main_Door,True,140,5,2017,10:27
8189,2017-05-20 10:27:47,_Main_Door,False,140,5,2017,10:27
8194,2017-05-20 10:28:11,_Main_Door,True,140,5,2017,10:28
8200,2017-05-20 10:29:00,_Garage_Door,False,140,5,2017,10:29
8203,2017-05-20 10:29:12,_Garage_Door,True,140,5,2017,10:29
8263,2017-05-20 13:57:44,_Cellar_Door,False,140,5,2017,13:57
8293,2017-05-20 15:59:28,_FlyNet_Door,True,140,5,2017,15:59
8311,2017-05-20 17:00:12,_Main_Door,False,140,5,2017,17:00
8315,2017-05-20 17:00:40,_Main_Door,True,140,5,2017,17:00
8317,2017-05-20 17:02:11,_Main_Door,False,140,5,2017,17:02
8318,2017-05-20 17:02:15,_Main_Door,True,140,5,2017,17:02
8319,2017-05-20 17:02:37,_Main_Door,False,140,5,2017,17:02
8320,2017-05-20 17:02:41,_Main_Door,True,140,5,2017,17:02
8321,2017-05-20 17:02:47,_Main_Door,False,140,5,2017,17:02
8324,2017-05-20 17:02:51,_Garage_Door,False,140,5,2017,17:02
8325,2017-05-20 17:03:02,_Garage_Door,True,140,5,2017,17:03
8328,2017-05-20 17:03:09,_Main_Door,True,140,5,2017,17:03
8330,2017-05-20 17:04:27,_Balcony_Door,False,140,5,2017,17:04
8332,2017-05-20 17:08:28,_Main_Door,False,140,5,2017,17:08
8333,2017-05-20 17:08:49,_Main_Door,True,140,5,2017,17:08
8355,2017-05-20 18:06:17,_SZ_Terasse,False,140,5,2017,18:06
8357,2017-05-20 18:11:05,_FlyNet_Door,False,140,5,2017,18:11
8358,2017-05-20 18:11:16,_FlyNet_Door,True,140,5,2017,18:11
8369,2017-05-20 19:02:57,_Main_Door,False,140,5,2017,19:02
8373,2017-05-20 19:03:18,_Main_Door,True,140,5,2017,19:03
8375,2017-05-20 19:08:13,_Main_Door,False,140,5,2017,19:08
8376,2017-05-20 19:08:19,_Main_Door,True,140,5,2017,19:08
8396,2017-05-20 20:21:25,_Main_Door,False,140,5,2017,20:21
8399,2017-05-20 20:22:20,_Main_Door,True,140,5,2017,20:22
8427,2017-05-20 22:11:11,_Balcony_Door,True,140,5,2017,22:11
8452,2017-05-21 00:10:58,_Main_Door,False,141,6,2017,00:10
8453,2017-05-21 00:11:05,_Main_Door,True,141,6,2017,00:11
8471,2017-05-21 01:39:35,_Fiona_Terasse,False,141,6,2017,01:39
8542,2017-05-21 07:36:44,_WC_Window,True,141,6,2017,07:36
8604,2017-05-21 09:19:34,_Balcony_Door,False,141,6,2017,09:19
8618,2017-05-21 10:10:22,_Main_Door,False,141,6,2017,10:10
8619,2017-05-21 10:10:28,_Main_Door,True,141,6,2017,10:10
8620,2017-05-21 10:10:29,_Main_Door,False,141,6,2017,10:10
8621,2017-05-21 10:10:29,_Main_Door,True,141,6,2017,10:10
8622,2017-05-21 10:14:23,_Main_Door,False,141,6,2017,10:14
8623,2017-05-21 10:14:29,_Main_Door,True,141,6,2017,10:14
8632,2017-05-21 10:28:47,_Main_Door,False,141,6,2017,10:28
8650,2017-05-21 10:49:08,_Main_Door,True,141,6,2017,10:49
8651,2017-05-21 10:50:16,_FlyNet_Door,False,141,6,2017,10:50
8663,2017-05-21 11:35:56,_Main_Door,False,141,6,2017,11:35
8666,2017-05-21 11:36:15,_Main_Door,True,141,6,2017,11:36
8683,2017-05-21 12:32:06,_Main_Door,False,141,6,2017,12:32
8686,2017-05-21 12:32:16,_Main_Door,True,141,6,2017,12:32
8687,2017-05-21 12:32:18,_Garage_Door,False,141,6,2017,12:32
8691,2017-05-21 12:32:50,_Main_Door,False,141,6,2017,12:32
8694,2017-05-21 12:33:01,_Main_Door,True,141,6,2017,12:33
8705,2017-05-21 12:41:36,_Main_Door,False,141,6,2017,12:41
8740,2017-05-21 12:48:56,_Main_Door,True,141,6,2017,12:48
8745,2017-05-21 12:52:16,_FlyNet_Door,True,141,6,2017,12:52
8754,2017-05-21 13:07:09,_FlyNet_Door,False,141,6,2017,13:07
8771,2017-05-21 13:48:47,_Cellar_Door,False,141,6,2017,13:48
8779,2017-05-21 14:12:02,_Main_Door,False,141,6,2017,14:12
8784,2017-05-21 14:12:28,_Main_Door,True,141,6,2017,14:12
8800,2017-05-21 14:43:38,_SZ_Terasse,True,141,6,2017,14:43
8801,2017-05-21 14:44:18,_FlyNet_Door,True,141,6,2017,14:44
8802,2017-05-21 14:44:21,_Balcony_Door,True,141,6,2017,14:44
8804,2017-05-21 14:48:36,_Main_Door,False,141,6,2017,14:48
8807,2017-05-21 14:49:45,_Main_Door,True,141,6,2017,14:49
8815,2017-05-21 14:50:28,_Garage_Door,True,141,6,2017,14:50
8823,2017-05-21 15:16:07,_Main_Door,False,141,6,2017,15:16
8827,2017-05-21 15:17:01,_Garage_Door,False,141,6,2017,15:17
8833,2017-05-21 15:17:45,_Garage_Door,True,141,6,2017,15:17
8835,2017-05-21 15:18:01,_Main_Door,True,141,6,2017,15:18
8849,2017-05-21 15:45:09,_Main_Door,False,141,6,2017,15:45
8850,2017-05-21 15:45:13,_Main_Door,True,141,6,2017,15:45
8851,2017-05-21 15:46:28,_Main_Door,False,141,6,2017,15:46
8857,2017-05-21 15:47:29,_Main_Door,True,141,6,2017,15:47
8862,2017-05-21 15:51:48,_Main_Door,False,141,6,2017,15:51
8866,2017-05-21 15:52:09,_Main_Door,True,141,6,2017,15:52
8870,2017-05-21 16:07:22,_Balcony_Door,False,141,6,2017,16:07
8879,2017-05-21 16:47:12,_FlyNet_Door,False,141,6,2017,16:47
8887,2017-05-21 17:09:15,_Main_Door,False,141,6,2017,17:09
8888,2017-05-21 17:09:25,_Main_Door,True,141,6,2017,17:09
8889,2017-05-21 17:10:09,_Main_Door,False,141,6,2017,17:10
8890,2017-05-21 17:10:15,_Main_Door,True,141,6,2017,17:10
8891,2017-05-21 17:10:24,_WC_Window,False,141,6,2017,17:10
8892,2017-05-21 17:12:55,_Main_Door,False,141,6,2017,17:12
8893,2017-05-21 17:13:00,_Main_Door,True,141,6,2017,17:13
8894,2017-05-21 17:13:06,_WC_Window,True,141,6,2017,17:13
8899,2017-05-21 17:30:02,_SZ_Terasse,False,141,6,2017,17:30
8901,2017-05-21 17:38:13,_FlyNet_Door,True,141,6,2017,17:38
8905,2017-05-21 17:49:11,_FlyNet_Door,False,141,6,2017,17:49
8906,2017-05-21 17:49:30,_FlyNet_Door,True,141,6,2017,17:49
8916,2017-05-21 18:37:26,_FlyNet_Door,False,141,6,2017,18:37
8917,2017-05-21 18:38:30,_FlyNet_Door,True,141,6,2017,18:38
8937,2017-05-21 20:14:28,command,False,141,6,2017,20:14
8938,2017-05-21 20:14:28,command,False,141,6,2017,20:14
8939,2017-05-21 20:14:28,command,False,141,6,2017,20:14
8940,2017-05-21 20:14:35,command,False,141,6,2017,20:14
8941,2017-05-21 20:14:35,command,False,141,6,2017,20:14
8942,2017-05-21 20:14:36,command,False,141,6,2017,20:14
8943,2017-05-21 20:15:09,_Main_Door,False,141,6,2017,20:15
8944,2017-05-21 20:15:34,_Main_Door,True,141,6,2017,20:15
8945,2017-05-21 20:16:35,_Main_Door,False,141,6,2017,20:16
8946,2017-05-21 20:16:37,_Main_Door,True,141,6,2017,20:16
8964,2017-05-21 21:45:58,_Main_Door,False,141,6,2017,21:45
8967,2017-05-21 21:46:09,_Main_Door,True,141,6,2017,21:46
8984,2017-05-21 23:05:49,_Balcony_Door,True,141,6,2017,23:05
9013,2017-05-22 01:30:46,_Fiona_Terasse,False,142,0,2017,01:30
9086,2017-05-22 06:59:15,_Main_Door,False,142,0,2017,06:59
9091,2017-05-22 06:59:31,_Main_Door,True,142,0,2017,06:59
9102,2017-05-22 07:31:57,_Main_Door,False,142,0,2017,07:31
9110,2017-05-22 07:34:09,_Main_Door,True,142,0,2017,07:34
9114,2017-05-22 07:38:43,_Main_Door,False,142,0,2017,07:38
9117,2017-05-22 07:38:52,_Main_Door,True,142,0,2017,07:38
9118,2017-05-22 07:38:52,_Main_Door,False,142,0,2017,07:38
9119,2017-05-22 07:38:53,_Main_Door,True,142,0,2017,07:38
9125,2017-05-22 08:00:35,_Main_Door,False,142,0,2017,08:00
9128,2017-05-22 08:00:48,_Main_Door,True,142,0,2017,08:00
9147,2017-05-22 08:50:57,_SZ_Terasse,True,142,0,2017,08:50
9156,2017-05-22 09:06:20,_Main_Door,False,142,0,2017,09:06
9157,2017-05-22 09:06:46,_Main_Door,True,142,0,2017,09:06
9164,2017-05-22 09:22:46,_Main_Door,False,142,0,2017,09:22
9170,2017-05-22 09:23:32,_Main_Door,True,142,0,2017,09:23
9172,2017-05-22 09:26:48,_Main_Door,False,142,0,2017,09:26
9177,2017-05-22 09:27:09,_Main_Door,True,142,0,2017,09:27
9204,2017-05-22 10:39:55,_Main_Door,False,142,0,2017,10:39
9287,2017-05-22 10:52:47,_Main_Door,True,142,0,2017,10:52
9289,2017-05-22 10:58:23,_Main_Door,False,142,0,2017,10:58
9293,2017-05-22 11:00:56,_Main_Door,True,142,0,2017,11:00
9309,2017-05-22 11:36:00,_Main_Door,False,142,0,2017,11:36
9315,2017-05-22 11:36:47,_Main_Door,True,142,0,2017,11:36
9317,2017-05-22 11:38:50,_Main_Door,False,142,0,2017,11:38
9318,2017-05-22 11:38:56,_Main_Door,True,142,0,2017,11:38
9319,2017-05-22 11:41:58,_Balcony_Door,False,142,0,2017,11:41
9320,2017-05-22 11:41:59,_FlyNet_Door,False,142,0,2017,11:41
9325,2017-05-22 11:43:17,_FlyNet_Door,True,142,0,2017,11:43
9338,2017-05-22 12:09:08,_Main_Door,False,142,0,2017,12:09
9340,2017-05-22 12:09:11,_Main_Door,True,142,0,2017,12:09
9341,2017-05-22 12:10:56,_Main_Door,False,142,0,2017,12:10
9344,2017-05-22 12:11:02,_Main_Door,True,142,0,2017,12:11
9345,2017-05-22 12:11:07,_Garage_Door,False,142,0,2017,12:11
9363,2017-05-22 12:40:10,_Main_Door,False,142,0,2017,12:40
9365,2017-05-22 12:44:35,_Main_Door,True,142,0,2017,12:44
9367,2017-05-22 12:47:42,_Main_Door,False,142,0,2017,12:47
9368,2017-05-22 12:47:46,_Main_Door,True,142,0,2017,12:47
9376,2017-05-22 13:27:23,_Main_Door,False,142,0,2017,13:27
9379,2017-05-22 13:27:29,_Main_Door,True,142,0,2017,13:27
9386,2017-05-22 13:39:50,_Cellar_Door,False,142,0,2017,13:39
9415,2017-05-22 15:02:49,_Garage_Door,True,142,0,2017,15:02
9419,2017-05-22 15:03:03,_Main_Door,False,142,0,2017,15:03
9426,2017-05-22 15:04:18,_Main_Door,True,142,0,2017,15:04
9432,2017-05-22 15:32:42,_Balcony_Door,True,142,0,2017,15:32
9440,2017-05-22 15:36:13,_Main_Door,False,142,0,2017,15:36
9443,2017-05-22 15:36:22,_Main_Door,True,142,0,2017,15:36
9466,2017-05-22 16:09:14,_Main_Door,False,142,0,2017,16:09
9469,2017-05-22 16:09:24,_Main_Door,True,142,0,2017,16:09
9473,2017-05-22 16:21:01,_Main_Door,False,142,0,2017,16:21
9474,2017-05-22 16:21:09,_Main_Door,True,142,0,2017,16:21
9475,2017-05-22 16:23:09,_Main_Door,False,142,0,2017,16:23
9476,2017-05-22 16:23:14,_Main_Door,True,142,0,2017,16:23
9478,2017-05-22 16:25:53,_Balcony_Door,False,142,0,2017,16:25
9485,2017-05-22 17:00:30,_FlyNet_Door,False,142,0,2017,17:00
9486,2017-05-22 17:00:35,_FlyNet_Door,True,142,0,2017,17:00
9488,2017-05-22 17:04:08,_WC_Window,True,142,0,2017,17:04
9509,2017-05-22 17:42:22,_FlyNet_Door,False,142,0,2017,17:42
9510,2017-05-22 17:42:28,_FlyNet_Door,True,142,0,2017,17:42
9511,2017-05-22 17:43:22,_Main_Door,False,142,0,2017,17:43
9514,2017-05-22 17:43:31,_Garage_Door,False,142,0,2017,17:43
9515,2017-05-22 17:43:39,_Garage_Door,True,142,0,2017,17:43
9518,2017-05-22 17:43:48,_Main_Door,True,142,0,2017,17:43
9522,2017-05-22 17:55:36,_FlyNet_Door,False,142,0,2017,17:55
9563,2017-05-22 18:37:29,_Main_Door,False,142,0,2017,18:37
9564,2017-05-22 18:37:39,_Main_Door,True,142,0,2017,18:37
9566,2017-05-22 18:44:10,_SZ_Terasse,False,142,0,2017,18:44
9571,2017-05-22 19:02:33,_Main_Door,False,142,0,2017,19:02
9572,2017-05-22 19:02:37,_Main_Door,True,142,0,2017,19:02
9573,2017-05-22 19:05:40,_Main_Door,False,142,0,2017,19:05
9574,2017-05-22 19:05:46,_Main_Door,True,142,0,2017,19:05
9579,2017-05-22 19:24:27,_Main_Door,False,142,0,2017,19:24
9580,2017-05-22 19:24:32,_Main_Door,True,142,0,2017,19:24
9583,2017-05-22 19:34:46,_FlyNet_Door,True,142,0,2017,19:34
9584,2017-05-22 19:34:46,_FlyNet_Door,False,142,0,2017,19:34
9599,2017-05-22 20:17:48,_FlyNet_Door,True,142,0,2017,20:17
9601,2017-05-22 20:26:27,command,False,142,0,2017,20:26
9602,2017-05-22 20:26:27,command,False,142,0,2017,20:26
9603,2017-05-22 20:26:27,command,False,142,0,2017,20:26
9648,2017-05-23 00:00:37,_Balcony_Door,True,143,1,2017,00:00
9649,2017-05-23 00:01:20,_Main_Door,False,143,1,2017,00:01
9650,2017-05-23 00:01:39,_Main_Door,True,143,1,2017,00:01
9651,2017-05-23 00:03:50,_Main_Door,False,143,1,2017,00:03
9654,2017-05-23 00:04:37,_Main_Door,True,143,1,2017,00:04
9656,2017-05-23 00:05:37,_Main_Door,False,143,1,2017,00:05
9657,2017-05-23 00:05:44,_Main_Door,True,143,1,2017,00:05
9672,2017-05-23 01:21:56,_Fiona_Terasse,False,143,1,2017,01:21
9741,2017-05-23 06:43:58,_Main_Door,False,143,1,2017,06:43
9744,2017-05-23 06:44:14,_Main_Door,True,143,1,2017,06:44
9746,2017-05-23 06:46:04,_Main_Door,False,143,1,2017,06:46
9747,2017-05-23 06:46:08,_Main_Door,True,143,1,2017,06:46
9748,2017-05-23 06:49:07,_Main_Door,False,143,1,2017,06:49
9750,2017-05-23 06:51:16,_Main_Door,True,143,1,2017,06:51
9752,2017-05-23 06:55:36,_WC_Window,False,143,1,2017,06:55
9759,2017-05-23 07:26:59,_Main_Door,False,143,1,2017,07:26
9762,2017-05-23 07:27:09,_Main_Door,True,143,1,2017,07:27
9764,2017-05-23 07:31:47,_Main_Door,False,143,1,2017,07:31
9765,2017-05-23 07:32:07,_Main_Door,True,143,1,2017,07:32
9772,2017-05-23 08:02:07,_Main_Door,False,143,1,2017,08:02
9775,2017-05-23 08:02:12,_Main_Door,True,143,1,2017,08:02
9777,2017-05-23 08:05:08,_Balcony_Door,False,143,1,2017,08:05
9778,2017-05-23 08:05:11,_FlyNet_Door,False,143,1,2017,08:05
9782,2017-05-23 08:06:57,_FlyNet_Door,True,143,1,2017,08:06
9783,2017-05-23 08:07:04,_FlyNet_Door,False,143,1,2017,08:07
9784,2017-05-23 08:07:11,_FlyNet_Door,True,143,1,2017,08:07
9795,2017-05-23 09:06:09,_WC_Window,True,143,1,2017,09:06
9796,2017-05-23 09:06:58,_Main_Door,False,143,1,2017,09:06
9799,2017-05-23 09:07:03,_Garage_Door,False,143,1,2017,09:07
9808,2017-05-23 09:09:05,_Main_Door,True,143,1,2017,09:09
9822,2017-05-23 09:37:11,_Main_Door,False,143,1,2017,09:37
9829,2017-05-23 09:41:55,_Main_Door,True,143,1,2017,09:41
9837,2017-05-23 09:50:34,_Main_Door,False,143,1,2017,09:50
9840,2017-05-23 09:50:47,_Main_Door,True,143,1,2017,09:50
9841,2017-05-23 09:50:48,_Main_Door,False,143,1,2017,09:50
9842,2017-05-23 09:50:48,_Main_Door,True,143,1,2017,09:50
9856,2017-05-23 10:27:24,_Main_Door,False,143,1,2017,10:27
9857,2017-05-23 10:27:41,_Main_Door,True,143,1,2017,10:27
9911,2017-05-23 13:27:43,_Main_Door,False,143,1,2017,13:27
9917,2017-05-23 13:28:11,_Garage_Door,True,143,1,2017,13:28
9918,2017-05-23 13:28:18,_Main_Door,True,143,1,2017,13:28
9920,2017-05-23 13:30:54,_Cellar_Door,False,143,1,2017,13:30
9921,2017-05-23 13:32:28,_Main_Door,False,143,1,2017,13:32
9922,2017-05-23 13:32:34,_Main_Door,True,143,1,2017,13:32
9936,2017-05-23 14:24:46,_FlyNet_Door,False,143,1,2017,14:24
9937,2017-05-23 14:27:54,_Main_Door,False,143,1,2017,14:27
9940,2017-05-23 14:28:00,_Garage_Door,False,143,1,2017,14:28
9944,2017-05-23 14:28:38,_Garage_Door,True,143,1,2017,14:28
9945,2017-05-23 14:28:51,_Main_Door,True,143,1,2017,14:28
9948,2017-05-23 14:36:42,_FlyNet_Door,True,143,1,2017,14:36
9950,2017-05-23 14:43:36,_FlyNet_Door,False,143,1,2017,14:43
9953,2017-05-23 14:52:44,_Main_Door,False,143,1,2017,14:52
9959,2017-05-23 14:53:42,_FlyNet_Door,True,143,1,2017,14:53
9963,2017-05-23 14:54:00,_Main_Door,True,143,1,2017,14:54
9965,2017-05-23 14:55:39,_FlyNet_Door,False,143,1,2017,14:55
9966,2017-05-23 14:55:54,_FlyNet_Door,True,143,1,2017,14:55
9967,2017-05-23 14:55:57,_FlyNet_Door,False,143,1,2017,14:55
9968,2017-05-23 14:56:25,_FlyNet_Door,True,143,1,2017,14:56
9971,2017-05-23 15:09:44,_Main_Door,False,143,1,2017,15:09
9974,2017-05-23 15:09:51,_Main_Door,True,143,1,2017,15:09
9985,2017-05-23 15:33:40,_Main_Door,False,143,1,2017,15:33
9988,2017-05-23 15:33:55,_Main_Door,True,143,1,2017,15:33
9991,2017-05-23 15:43:47,_FlyNet_Door,False,143,1,2017,15:43
9992,2017-05-23 15:43:50,_FlyNet_Door,True,143,1,2017,15:43
9995,2017-05-23 15:48:20,_FlyNet_Door,False,143,1,2017,15:48
9996,2017-05-23 15:49:14,_FlyNet_Door,True,143,1,2017,15:49
9997,2017-05-23 15:54:13,_FlyNet_Door,False,143,1,2017,15:54
9999,2017-05-23 15:55:23,_FlyNet_Door,True,143,1,2017,15:55
10000,2017-05-23 15:56:38,_FlyNet_Door,False,143,1,2017,15:56
10002,2017-05-23 16:03:54,_FlyNet_Door,True,143,1,2017,16:03
10003,2017-05-23 16:04:02,_FlyNet_Door,False,143,1,2017,16:04
10004,2017-05-23 16:04:23,_FlyNet_Door,True,143,1,2017,16:04
10006,2017-05-23 16:05:42,_Main_Door,False,143,1,2017,16:05
10011,2017-05-23 16:06:09,_Main_Door,True,143,1,2017,16:06
10013,2017-05-23 16:06:53,_Main_Door,False,143,1,2017,16:06
10014,2017-05-23 16:07:41,_Main_Door,True,143,1,2017,16:07
10033,2017-05-23 17:43:56,_FlyNet_Door,False,143,1,2017,17:43
10034,2017-05-23 17:44:06,_FlyNet_Door,True,143,1,2017,17:44
10037,2017-05-23 17:54:52,_Main_Door,False,143,1,2017,17:54
10039,2017-05-23 17:54:55,_Main_Door,False,143,1,2017,17:54
10040,2017-05-23 17:55:02,_Main_Door,True,143,1,2017,17:55
10048,2017-05-23 18:33:40,_Main_Door,False,143,1,2017,18:33
10051,2017-05-23 18:34:01,_Main_Door,True,143,1,2017,18:34
